ChemicalName,Data,Measurement,Date
"Hardness, Ca, Mg",200,mg/l CaCO3,1983-08-09
"Hardness, Ca, Mg",111,mg/l CaCO3,1984-07-18
"Hardness, Ca, Mg",121,mg/l CaCO3,1984-07-18
"Hardness, Ca, Mg",240,mg/l CaCO3,1985-08-23
"Hardness, Ca, Mg",105,mg/l CaCO3,1990-05-22
"Hardness, Ca, Mg",105,mg/l CaCO3,1990-05-22
"Hardness, Ca, Mg",107,mg/l CaCO3,1990-11-01
"Hardness, Ca, Mg",109,mg/l CaCO3,1990-11-01
"Hardness, Ca, Mg",112,mg/l CaCO3,1991-04-16
"Hardness, Ca, Mg",112,mg/l CaCO3,1991-04-16
"Hardness, Ca, Mg",100,mg/l CaCO3,1992-04-30
"Hardness, Ca, Mg",100,mg/l CaCO3,1992-04-30
"Hardness, Ca, Mg",103,mg/l CaCO3,1984-07-18
"Hardness, Ca, Mg",114,mg/l CaCO3,1992-04-29
"Hardness, Ca, Mg",142,mg/l CaCO3,1992-04-29
"Hardness, Ca, Mg",141,mg/l CaCO3,1990-05-21
"Hardness, Ca, Mg",147,mg/l CaCO3,1990-05-21
"Hardness, Ca, Mg",118,mg/l CaCO3,1990-10-31
"Hardness, Ca, Mg",155,mg/l CaCO3,1990-10-31
"Hardness, Ca, Mg",154,mg/l CaCO3,1991-04-17
"Hardness, Ca, Mg",178,mg/l CaCO3,1991-04-17
"Hardness, Ca, Mg",117,mg/l CaCO3,1992-04-29
"Hardness, Ca, Mg",153,mg/l CaCO3,1992-04-29
"Hardness, Ca, Mg",118,mg/l CaCO3,1984-07-18
"Hardness, Ca, Mg",214,mg/l CaCO3,1983-08-09
"Hardness, Ca, Mg",113,mg/l CaCO3,1984-07-18
"Hardness, Ca, Mg",180,mg/l CaCO3,1985-08-23
"Hardness, Ca, Mg",200,mg/l CaCO3,1982-05-11
"Hardness, Ca, Mg",219,mg/l CaCO3,1985-05-22
"Hardness, Ca, Mg",186,mg/l CaCO3,1983-08-09
"Hardness, Ca, Mg",207,mg/l CaCO3,1985-05-22
"Hardness, Ca, Mg",180,mg/l CaCO3,1982-05-10
"Hardness, Ca, Mg",166,mg/l CaCO3,1985-05-23
"Hardness, Ca, Mg",193,mg/l CaCO3,1985-05-23
"Hardness, Ca, Mg",57.6,mg/l CaCO3,1984-08-28
"Hardness, Ca, Mg",321,mg/l CaCO3,1983-08-09
"Hardness, Ca, Mg",82.0,mg/l CaCO3,1985-05-23
"Hardness, Ca, Mg",152,mg/l CaCO3,1983-08-10
"Hardness, Ca, Mg",160,mg/l CaCO3,1985-08-22
"Hardness, Ca, Mg",155,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",240,mg/l CaCO3,1982-05-10
"Hardness, Ca, Mg",210,mg/l CaCO3,1982-05-11
"Hardness, Ca, Mg",120,mg/l CaCO3,1982-05-10
"Hardness, Ca, Mg",200,mg/l CaCO3,1982-05-10
"Hardness, Ca, Mg",261,mg/l CaCO3,1983-08-10
"Hardness, Ca, Mg",107,mg/l CaCO3,1987-07-16
"Hardness, Ca, Mg",103,mg/l CaCO3,1989-10-10
"Hardness, Ca, Mg",107,mg/l CaCO3,1989-10-10
"Hardness, Ca, Mg",35.2,mg/l CaCO3,1987-07-16
"Hardness, Ca, Mg",126,mg/l CaCO3,1989-10-10
"Hardness, Ca, Mg",128,mg/l CaCO3,1987-07-16
"Hardness, Ca, Mg",155,mg/l CaCO3,1985-08-21
"Hardness, Ca, Mg",172,mg/l CaCO3,1984-08-28
"Hardness, Ca, Mg",156,mg/l CaCO3,1984-08-29
"Hardness, Ca, Mg",160,mg/l CaCO3,1985-08-22
"Hardness, Ca, Mg",140,mg/l CaCO3,1985-08-22
"Hardness, Ca, Mg",72.9,mg/l CaCO3,1983-08-09
"Hardness, Ca, Mg",59.3,mg/l CaCO3,1984-08-30
"Hardness, Ca, Mg",164,mg/l CaCO3,1989-10-12
"Hardness, Ca, Mg",65.9,mg/l CaCO3,1987-07-15
"Hardness, Ca, Mg",91.1,mg/l CaCO3,1989-10-12
"Hardness, Ca, Mg",33.6,mg/l CaCO3,1987-07-15
"Hardness, Ca, Mg",160,mg/l CaCO3,1982-05-10
"Hardness, Ca, Mg",130,mg/l CaCO3,1984-08-29
"Hardness, Ca, Mg",129,mg/l CaCO3,1984-07-29
"Hardness, Ca, Mg",200,mg/l CaCO3,1984-08-29
"Hardness, Ca, Mg",137,mg/l CaCO3,1984-07-29
"Hardness, Ca, Mg",189,mg/l CaCO3,1984-07-29
"Hardness, Ca, Mg",156,mg/l CaCO3,1987-07-21
"Hardness, Ca, Mg",212,mg/l CaCO3,1987-07-30
"Hardness, Ca, Mg",234,mg/l CaCO3,1987-07-21
"Hardness, Ca, Mg",179,mg/l CaCO3,1984-08-28
"Hardness, Ca, Mg",136,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",54.3,mg/l CaCO3,1984-08-28
"Hardness, Ca, Mg",35.2,mg/l CaCO3,1984-07-29
"Hardness, Ca, Mg",200,mg/l CaCO3,1982-05-11
"Hardness, Ca, Mg",10,mg/l CaCO3,1985-08-21
"Hardness, Ca, Mg",210,mg/l CaCO3,1982-05-11
"Hardness, Ca, Mg",132,mg/l CaCO3,1984-08-28
"Hardness, Ca, Mg",48.1,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",56.8,mg/l CaCO3,1984-08-30
"Hardness, Ca, Mg",14.4,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",171,mg/l CaCO3,1984-08-30
"Hardness, Ca, Mg",168,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",171,mg/l CaCO3,1984-07-19
"Hardness, Ca, Mg",4,mg/l,2005-01-13
"Hardness, Ca, Mg",6,mg/l,2005-01-13
"Hardness, Ca, Mg",120,mg/l,2005-02-08
"Hardness, Ca, Mg",110,mg/l,2005-02-08
"Hardness, Ca, Mg",136,mg/l,2008-06-23
"Hardness, Ca, Mg",92,mg/l,2008-06-23
"Hardness, Ca, Mg",146,mg/l,2009-02-10
"Hardness, Ca, Mg",56,mg/l,2009-02-10
"Hardness, Ca, Mg",62,mg/l,2012-02-14
"Hardness, Ca, Mg",74,mg/l,2012-02-15
"Hardness, Ca, Mg",140,mg/l,2013-03-07
"Hardness, Ca, Mg",118,mg/l,2013-03-07
"Hardness, Ca, Mg",112,mg/l,2013-08-14
"Hardness, Ca, Mg",102,mg/l,2013-08-14
"Hardness, Ca, Mg",154,mg/l,2014-03-05
"Hardness, Ca, Mg",124,mg/l,2014-03-05
"Hardness, Ca, Mg",146,mg/l,2015-08-12
"Hardness, Ca, Mg",98,mg/l,2015-08-12
"Hardness, Ca, Mg",78,mg/l,2000-07-17
"Hardness, Ca, Mg",77,mg/l,2000-07-17
"Hardness, Ca, Mg",22,mg/l,2012-02-16
"Hardness, Ca, Mg",22,mg/l,2012-02-16
"Hardness, Ca, Mg",38,mg/l,2014-03-12
"Hardness, Ca, Mg",40,mg/l,2014-03-12
"Hardness, Ca, Mg",194,mg/l,2005-02-10
"Hardness, Ca, Mg",172,mg/l,2005-02-10
"Hardness, Ca, Mg",100,mg/l,2012-02-09
"Hardness, Ca, Mg",100,mg/l,2012-02-09
"Hardness, Ca, Mg",110,mg/l,2013-02-18
"Hardness, Ca, Mg",108,mg/l,2013-02-18
"Hardness, Ca, Mg",156,mg/l,2015-08-12
"Hardness, Ca, Mg",174,mg/l,2015-08-12
"Hardness, non-carbonate",0.0,mg/l CaCO3,1986-05-28
"Hardness, non-carbonate",5,mg/l CaCO3,1986-05-29
"Hardness, non-carbonate",9,mg/l CaCO3,2003-04-17
"Hardness, non-carbonate",12,mg/l CaCO3,2003-05-13
"Hardness, non-carbonate",12,mg/l CaCO3,2003-05-21
"Hardness, non-carbonate",7,mg/l CaCO3,2003-06-04
"Hardness, non-carbonate",19,mg/l CaCO3,2003-07-08
"Hardness, non-carbonate",4,mg/l CaCO3,2003-08-06
"Hardness, non-carbonate",7,mg/l CaCO3,2003-08-26
"Hardness, non-carbonate",14,mg/l CaCO3,2003-10-08
"Hardness, non-carbonate",12,mg/l CaCO3,2003-11-05
"Hardness, non-carbonate",17,mg/l CaCO3,2003-11-19
"Hardness, non-carbonate",8,mg/l CaCO3,2003-12-02
"Hardness, non-carbonate",21,mg/l CaCO3,2004-01-08
"Hardness, non-carbonate",15,mg/l CaCO3,2004-02-05
"Hardness, non-carbonate",12,mg/l CaCO3,2004-03-03
"Hardness, non-carbonate",16,mg/l CaCO3,2004-03-24
"Hardness, non-carbonate",12,mg/l CaCO3,2004-03-31
"Hardness, non-carbonate",11,mg/l CaCO3,2004-04-08
"Hardness, non-carbonate",17,mg/l CaCO3,2004-05-04
"Hardness, non-carbonate",18,mg/l CaCO3,2004-05-24
"Hardness, non-carbonate",17,mg/l CaCO3,2004-06-02
"Hardness, non-carbonate",8,mg/l CaCO3,2004-07-14
"Hardness, non-carbonate",17,mg/l CaCO3,2004-08-11
"Hardness, non-carbonate",15,mg/l CaCO3,2004-09-20
"Hardness, non-carbonate",11,mg/l CaCO3,2004-09-27
"Hardness, non-carbonate",14,mg/l CaCO3,2004-12-09
"Hardness, non-carbonate",10,mg/l CaCO3,2004-12-09
"Hardness, non-carbonate",22,mg/l CaCO3,2005-02-03
"Hardness, non-carbonate",17,mg/l CaCO3,2005-02-03
"Hardness, non-carbonate",27,mg/l CaCO3,2005-04-18
"Hardness, non-carbonate",23,mg/l CaCO3,2005-04-18
"Hardness, non-carbonate",21,mg/l CaCO3,2005-06-01
"Hardness, non-carbonate",15,mg/l CaCO3,2005-06-01
"Hardness, non-carbonate",36,mg/l CaCO3,2005-08-11
"Hardness, non-carbonate",17,mg/l CaCO3,2005-08-11
"Hardness, non-carbonate",16,mg/l CaCO3,2005-10-04
"Hardness, non-carbonate",11,mg/l CaCO3,2005-10-04
"Hardness, non-carbonate",16,mg/l CaCO3,2005-12-07
"Hardness, non-carbonate",15,mg/l CaCO3,2005-12-07
"Hardness, non-carbonate",14,mg/l CaCO3,2006-03-02
"Hardness, non-carbonate",13,mg/l CaCO3,2006-03-02
"Hardness, non-carbonate",12,mg/l CaCO3,1982-09-01
"Hardness, non-carbonate",2,mg/l CaCO3,1986-05-28
"Hardness, non-carbonate",10,mg/l CaCO3,1982-09-01
"Hardness, non-carbonate",7,mg/l CaCO3,1986-05-29
"Hardness, non-carbonate",5,mg/l CaCO3,1982-09-01
"Hardness, non-carbonate",8,mg/l CaCO3,1982-09-01
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",2,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",8,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",25,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",7,mg/l CaCO3,1985-06-07
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",0.0,mg/l CaCO3,1985-08-23
"Hardness, non-carbonate",94,mg/l CaCO3,1985-06-28
"Hardness, non-carbonate",0.0,mg/l CaCO3,1985-08-23
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",1,mg/l CaCO3,1982-05-10
"Hardness, non-carbonate",11,mg/l CaCO3,1985-06-06
"Hardness, non-carbonate",14,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",11,mg/l CaCO3,1982-05-10
"Hardness, non-carbonate",5,mg/l CaCO3,1985-06-26
"Hardness, non-carbonate",6,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-10
"Hardness, non-carbonate",5,mg/l CaCO3,1982-05-10
"Hardness, non-carbonate",14,mg/l CaCO3,1985-06-06
"Hardness, non-carbonate",10,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",0.0,mg/l CaCO3,1985-08-22
"Hardness, non-carbonate",11,mg/l CaCO3,1985-06-06
"Hardness, non-carbonate",11,mg/l CaCO3,1982-05-10
"Hardness, non-carbonate",5,mg/l CaCO3,1982-05-11
"Hardness, non-carbonate",0.0,mg/l CaCO3,1985-08-21
"Hardness, non-carbonate",0.0,mg/l CaCO3,1982-05-11
"Height, gage",3.35,ft,2000-10-03
"Height, gage",4.15,ft,2001-04-10
"Height, gage",3.65,ft,2001-05-08
"Height, gage",3.41,ft,2001-08-28
"Height, gage",5.93,ft,2001-04-10
"Height, gage",4.83,ft,2001-05-08
"Height, gage",3.95,ft,2000-10-03
"Height, gage",3.41,ft,2001-04-10
"Height, gage",3.23,ft,2001-05-08
"Height, gage",3.13,ft,2001-08-28
"Height, gage",4.09,ft,2000-10-03
"Height, gage",4.64,ft,2001-04-10
"Height, gage",4.28,ft,2001-05-08
"Height, gage",4.16,ft,2001-08-28
"Height, gage",2.95,ft,2003-01-08
"Height, gage",3.53,ft,2003-02-05
"Height, gage",2.96,ft,2003-03-04
"Height, gage",4.09,ft,2003-03-18
"Height, gage",2.76,ft,2003-04-10
"Height, gage",4.25,ft,2003-04-17
"Height, gage",3.73,ft,2003-05-06
"Height, gage",3.31,ft,2003-05-13
"Height, gage",2.94,ft,2003-05-21
"Height, gage",2.72,ft,2003-06-04
"Height, gage",2.61,ft,2003-07-08
"Height, gage",2.69,ft,2003-08-06
"Height, gage",2.60,ft,2003-08-26
"Height, gage",2.77,ft,2003-10-08
"Height, gage",3.28,ft,2003-11-05
"Height, gage",3.08,ft,2003-11-19
"Height, gage",2.73,ft,2003-12-02
"Height, gage",3.03,ft,2003-12-05
"Height, gage",3.03,ft,2003-12-05
"Height, gage",3.05,ft,2004-01-08
"Height, gage",3.09,ft,2004-02-05
"Height, gage",3.10,ft,2004-03-03
"Height, gage",3.10,ft,2004-03-03
"Height, gage",3.10,ft,2004-03-03
"Height, gage",2.73,ft,2004-03-24
"Height, gage",3.49,ft,2004-03-31
"Height, gage",3.45,ft,2004-04-08
"Height, gage",2.89,ft,2004-05-04
"Height, gage",3.78,ft,2004-05-24
"Height, gage",3.34,ft,2004-06-02
"Height, gage",2.77,ft,2004-07-14
"Height, gage",2.65,ft,2004-08-11
"Height, gage",2.57,ft,2004-09-20
"Height, gage",2.48,ft,2004-09-27
"Height, gage",2.67,ft,2004-12-09
"Height, gage",3.09,ft,2005-02-03
"Height, gage",2.66,ft,2005-04-18
"Height, gage",2.48,ft,2005-06-01
"Height, gage",2.47,ft,2005-08-11
"Height, gage",2.39,ft,2005-10-04
"Height, gage",2.78,ft,2005-12-07
"Height, gage",2.92,ft,2006-03-02
"Height, gage",3.21,ft,2000-10-04
"Height, gage",3.94,ft,2001-04-11
"Height, gage",3.33,ft,2001-05-09
"Height, gage",3.21,ft,2001-08-29
"Height, gage",2.11,ft,2000-10-04
"Height, gage",0.96,ft,2001-04-11
"Height, gage",3.17,ft,2001-05-09
"Height, gage",1.09,ft,2001-08-29
"Height, gage",6.82,ft,2000-10-05
"Height, gage",7.45,ft,2001-04-11
"Height, gage",6.72,ft,2001-05-09
"Height, gage",7.03,ft,2001-08-29
"Height, gage",7.47,ft,2001-04-11
"Height, gage",6.60,ft,2001-05-07
"Height, gage",6.35,ft,2001-08-29
"Height, gage",5.56,ft,1995-05-31
"Height, gage",5.33,ft,1995-08-10
"Height, gage",6.82,ft,1995-08-16
"Height, gage",4.83,ft,1995-09-26
"Height, gage",8.28,ft,1996-04-25
"Height, gage",6.71,ft,1996-05-14
"Height, gage",6.32,ft,1996-06-27
"Height, gage",6.32,ft,1996-06-27
"Height, gage",5.20,ft,1996-07-25
"Height, gage",5.43,ft,1996-08-27
"Height, gage",4.95,ft,1996-09-24
"Height, gage",6.17,ft,1996-12-11
"Height, gage",5.44,ft,1997-05-07
"Height, gage",11.91,ft,1997-06-10
"Height, gage",7.62,ft,1997-09-10
"Height, gage",4.86,ft,1998-05-19
"Height, gage",7.38,ft,2000-10-06
"Height, gage",10.50,ft,2001-04-09
"Height, gage",8.19,ft,2001-05-07
"Height, gage",7.34,ft,2001-08-27
"Height, gage",2.86,ft,2000-10-04
"Height, gage",3.43,ft,2001-04-11
"Height, gage",2.97,ft,2001-05-09
"Height, gage",2.40,ft,1990-07-10
"Height, gage",2.44,ft,1990-08-07
"Height, gage",2.55,ft,1990-11-01
"Height, gage",2.66,ft,1991-02-11
"Height, gage",2.85,ft,1991-04-17
"Height, gage",2.84,ft,1991-06-26
"Height, gage",2.77,ft,1991-07-18
"Height, gage",2.64,ft,1991-08-28
"Height, gage",1.45,ft,1990-05-22
"Height, gage",1.36,ft,1990-07-11
"Height, gage",1.36,ft,1990-08-07
"Height, gage",1.54,ft,1990-11-01
"Height, gage",1.50,ft,1991-04-18
"Height, gage",1.24,ft,1991-06-26
"Height, gage",1.26,ft,1991-07-17
"Height, gage",1.24,ft,1991-08-29
"Height, gage",1.41,ft,1992-06-12
"Height, gage",1.41,ft,1992-06-12
"Height, gage",1.41,ft,1992-06-12
"Height, gage",1.27,ft,1992-07-30
"Height, gage",1.27,ft,1992-07-30
"Height, gage",1.27,ft,1992-07-30
"Height, gage",1.51,ft,1992-08-28
"Height, gage",1.51,ft,1992-08-28
"Height, gage",1.51,ft,1992-08-28
"Height, gage",1.22,ft,1992-06-30
"Height, gage",1.22,ft,1992-06-30
"Height, gage",1.22,ft,1992-06-30
"Height, gage",1.04,ft,1992-07-29
"Height, gage",1.04,ft,1992-07-29
"Height, gage",1.04,ft,1992-07-29
"Height, gage",1.76,ft,1990-05-22
"Height, gage",1.88,ft,1990-07-10
"Height, gage",2.19,ft,1990-08-07
"Height, gage",2.98,ft,1990-11-01
"Height, gage",1.92,ft,1991-02-12
"Height, gage",2.60,ft,1991-06-26
"Height, gage",1.86,ft,1991-07-18
"Height, gage",1.74,ft,1991-08-29
"Height, gage",1.68,ft,1992-04-30
"Height, gage",1.59,ft,1992-07-30
"Height, gage",1.59,ft,1992-07-30
"Height, gage",1.59,ft,1992-07-30
"Height, gage",1.70,ft,1992-08-28
"Height, gage",1.70,ft,1992-08-28
"Height, gage",1.70,ft,1992-08-28
"Height, gage",1.92,ft,1990-05-22
"Height, gage",1.87,ft,1990-07-10
"Height, gage",1.80,ft,1990-08-08
"Height, gage",5.48,ft,1991-06-26
"Height, gage",6.39,ft,1991-07-17
"Height, gage",5.80,ft,1992-04-29
"Height, gage",5.80,ft,1992-04-29
"Height, gage",5.80,ft,1992-04-29
"Height, gage",5.60,ft,1992-06-12
"Height, gage",5.60,ft,1992-06-12
"Height, gage",5.60,ft,1992-06-12
"Height, gage",5.38,ft,1992-07-30
"Height, gage",5.38,ft,1992-07-30
"Height, gage",5.38,ft,1992-07-30
"Height, gage",4.30,ft,1992-08-28
"Height, gage",4.30,ft,1992-08-28
"Height, gage",4.30,ft,1992-08-28
"Height, gage",1.92,ft,1990-05-21
"Height, gage",1.87,ft,1990-07-09
"Height, gage",1.80,ft,1990-08-08
"Height, gage",1.80,ft,1990-10-31
"Height, gage",1.79,ft,1991-02-12
"Height, gage",2.15,ft,1991-04-16
"Height, gage",1.85,ft,1991-06-26
"Height, gage",1.81,ft,1991-07-17
"Height, gage",1.61,ft,1991-08-28
"Height, gage",1.59,ft,1990-05-22
"Height, gage",1.49,ft,1990-07-10
"Height, gage",1.43,ft,1990-08-06
"Height, gage",1.44,ft,1990-11-01
"Height, gage",1.90,ft,1991-04-16
"Height, gage",1.54,ft,1991-06-25
"Height, gage",1.40,ft,1991-07-17
"Height, gage",1.28,ft,1991-08-28
"Height, gage",1.98,ft,1992-04-30
"Height, gage",1.98,ft,1992-04-30
"Height, gage",1.98,ft,1992-04-30
"Height, gage",1.66,ft,1992-06-11
"Height, gage",1.66,ft,1992-06-11
"Height, gage",1.66,ft,1992-06-11
"Height, gage",1.38,ft,1992-07-29
"Height, gage",1.38,ft,1992-07-29
"Height, gage",1.38,ft,1992-07-29
"Height, gage",2.08,ft,1992-08-27
"Height, gage",2.08,ft,1992-08-27
"Height, gage",2.08,ft,1992-08-27
"Height, gage",1.99,ft,1992-06-11
"Height, gage",1.99,ft,1992-06-11
"Height, gage",1.99,ft,1992-06-11
"Height, gage",1.75,ft,1992-07-30
"Height, gage",1.75,ft,1992-07-30
"Height, gage",1.75,ft,1992-07-30
"Height, gage",0.65,ft,1992-08-27
"Height, gage",0.65,ft,1992-08-27
"Height, gage",0.65,ft,1992-08-27
"Height, gage",1.92,ft,1990-05-21
"Height, gage",1.87,ft,1990-07-09
"Height, gage",1.80,ft,1990-08-08
Heptachlor,,,1991-08-12
Heptachlor,,,2001-02-13
Heptachlor,,,2001-02-13
Heptachlor,,,2001-02-13
Heptachlor,,,2001-02-13
Heptachlor,,,2001-02-13
Heptachlor,,,2001-02-13
Heptachlor,,,2001-03-01
Heptachlor,,,2008-08-12
Heptachlor,,,2008-08-12
Heptachlor epoxide,,,1991-08-12
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-02-13
Heptachlor epoxide,,,2001-03-01
Heptachlor epoxide,,,2008-08-12
Heptachlor epoxide,,,2008-08-12
Hexachlorobenzene,,,2005-06-22
Hexachlorobenzene,,,2005-06-22
Hexachlorobenzene,,,2005-06-22
Hexachlorobenzene,,,2005-06-21
Hexachlorobenzene,,,2005-06-22
Hexachlorobenzene,,,2005-06-21
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2001-02-13
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2005-06-21
Hexachlorobenzene,,,2005-06-21
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-11
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2005-06-21
Hexachlorobenzene,,,2005-06-22
Hexachlorobenzene,,,2004-08-12
Hexachlorobenzene,,,2004-08-11
